proto,ts,srcIP,srcPrt,dstIP,dstPrt,flowduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fipt,total_bipt,min_fipt,min_bipt,max_fipt,max_bipt,mean_fipt,mean_bipt,std_fipt,std_bipt,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowBytesPerSecond,mean_flowpktl,std_flowpktl,mean_flowipt,std_flowipt,flow_fin,flow_syn,flow_rst,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,label,Ataque
UDP,1746829717,217.160.139.134,50238,216.238.92.208,5060,0.832854,11,6,7960,3244,388,540,1050,542,723.636353,540.666687,330.623127,1.032796,0.832484,0.832348,0.000104,0.162859,0.172012,0.171958,0.083248,0.16647,0.087634,0.003631,0,0,0,0,7586,3040,13.207597,7.204144,13452.53711,659.058824,276.48407,0.052206,0.079504,0,0,0,0,0,0,0,0.407538,1,10
UDP,1746829728,5.39.53.85,57214,216.238.92.208,5060,0.7806,6,6,3662,3148,393,523,654,525,610.333313,524.666687,106.471906,0.816497,0.779962,0.7802,0.149923,0.150055,0.160471,0.160405,0.155992,0.15604,0.003808,0.003747,0,0,0,0,3458,2944,7.686394,7.686394,8724.057617,567.5,84.585083,0.071219,0.081201,0,0,0,0,0,0,0,0.85964,1,10
UDP,1746829746,5.39.53.85,55436,216.238.92.208,5060,1.084281,6,6,3654,3140,393,522,653,524,609,523.333313,105.820603,1.032796,1.084007,1.083869,0.147352,0.147414,0.435467,0.435476,0.216801,0.216774,0.123228,0.123242,0,0,0,0,3450,2936,5.533621,5.533621,6265.903809,566.166667,84.213837,0.098759,0.137284,0,0,0,0,0,0,0,0.859332,1,10
UDP,1746829769,5.39.53.85,51305,216.238.92.208,5060,1.180734,6,6,3641,3126,390,520,651,522,606.833313,521,106.228843,1.095445,1.180087,1.18028,0.140946,0.141069,0.581754,0.581757,0.236017,0.236056,0.193378,0.193356,0,0,0,0,3437,2922,5.081585,5.081585,5731.181152,563.916667,84.493637,0.107578,0.173436,0,0,0,0,0,0,0,0.858555,1,10
UDP,1746829801,5.39.53.85,62221,216.238.92.208,5060,1.353324,6,6,3645,3130,391,519,652,523,607.5,521.666687,106.065546,1.632993,1.351985,1.352858,0.141717,0.141888,0.610261,0.611254,0.270397,0.270572,0.191659,0.192101,0,0,0,0,3441,2926,4.433527,4.433527,5006.191406,564.583333,84.404282,0.123563,0.185626,0,0,0,0,0,0,0,0.858711,1,10
UDP,1746829824,185.243.5.109,5086,216.238.92.208,5060,15.217985,11,10,6346,5788,44,415,1114,920,576.909119,578.799988,281.976403,136.92723,15.217578,15.217495,0.000141,0.000069,8.937608,9.45829,1.521758,1.690833,2.932355,3.253673,0,0,0,0,5972,5448,0.722829,0.657117,797.346008,577.809524,219.529861,0.787524,2.157207,0,0,0,0,0,0,0,0.912071,1,10
UDP,1746829842,5.39.53.85,58351,216.238.92.208,5060,0.778922,6,6,3649,3134,392,521,652,523,608.166687,522.333313,105.902627,1.032796,0.77835,0.778394,0.150858,0.151056,0.158218,0.158107,0.15567,0.155679,0.002875,0.002778,0,0,0,0,3445,2930,7.702953,7.702953,8708.188477,565.25,84.306931,0.071062,0.081027,0,0,0,0,0,0,0,0.858865,1,10
UDP,1746829866,5.39.53.85,61962,216.238.92.208,5060,0.774239,6,6,3648,3132,391,521,652,523,608,522,106.308984,1.095445,0.773759,0.773723,0.147565,0.147477,0.162012,0.162023,0.154752,0.154745,0.006188,0.006274,0,0,0,0,3444,2928,7.749545,7.749545,8756.985352,565,84.585625,0.070608,0.080657,0,0,0,0,0,0,0,0.858553,1,10
UDP,1746829883,5.39.53.85,58756,216.238.92.208,5060,0.774884,6,6,3652,3136,393,522,653,524,608.666687,522.666687,105.657309,1.032796,0.774504,0.774402,0.15147,0.151553,0.163164,0.163149,0.154901,0.15488,0.00474,0.004739,0,0,0,0,3448,2932,7.743094,7.743094,8760.021484,565.666667,84.213295,0.070646,0.080724,0,0,0,0,0,0,0,0.858708,1,10
UDP,1746829901,5.39.53.85,55231,216.238.92.208,5060,0.303357,3,3,1694,1565,392,521,651,523,564.666687,521.666687,149.53372,1.154701,0.302953,0.302976,0.149266,0.149149,0.153687,0.153827,0.151477,0.151488,0.003126,0.003308,0,0,0,0,1592,1463,9.889342,9.889342,10743.12207,543.166667,97.464699,0.0608,0.08279,0,0,0,0,0,0,0,0.923849,1,10
UDP,1746829929,5.39.53.85,63635,216.238.92.208,5060,0.783568,6,6,3634,3120,390,518,650,522,605.666687,520,105.657309,1.264911,0.782947,0.783098,0.143374,0.143443,0.173662,0.173544,0.156589,0.15662,0.011362,0.011294,0,0,0,0,3430,2916,7.657281,7.657281,8619.546875,562.833333,84.122025,0.071439,0.081841,0,0,0,0,0,0,0,0.858558,1,10
UDP,1746829956,5.39.53.85,60014,216.238.92.208,5060,0.826875,6,6,3633,3120,389,519,649,521,605.5,520,106.06366,1.095445,0.82643,0.826153,0.148756,0.148774,0.206759,0.206677,0.165286,0.165231,0.023477,0.023456,0,0,0,0,3429,2916,7.256236,7.256236,8166.893555,562.75,84.306931,0.07546,0.087274,0,0,0,0,0,0,0,0.858794,1,10
UDP,1746829984,5.39.53.85,58769,216.238.92.208,5060,0.74678,6,6,3649,3132,392,520,653,524,608.166687,522,105.904516,1.788854,0.746162,0.74607,0.134274,0.134467,0.15735,0.15743,0.149232,0.149214,0.009958,0.009865,0,0,0,0,3445,2928,8.034493,8.034493,9080.316406,565.083333,84.406433,0.068144,0.077891,0,0,0,0,0,0,0,0.858317,1,10
UDP,1746829999,217.160.139.134,50884,216.238.92.208,5060,0.830938,11,6,7923,3224,384,536,1046,538,720.272705,537.333313,330.030026,1.032796,0.830514,0.830493,0.000081,0.163276,0.170648,0.170779,0.083051,0.166099,0.087364,0.003111,0,0,0,0,7549,3020,13.238053,7.220757,13414.96191,655.705882,276.03595,0.052102,0.079262,0,0,0,0,0,0,0,0.406917,1,10
UDP,1746830028,91.121.63.97,52234,216.238.92.208,5060,0.000388,1,1,672,545,672,545,672,545,672,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,511,2576.35376,2576.35376,3135422.5,608.5,89.802559,0.000388,0,0,0,0,0,0,0,0,0.811012,1,10
UDP,1746830029,5.39.53.85,50009,216.238.92.208,5060,1.720379,6,6,3648,3134,392,522,652,524,608,522.333313,105.818713,0.816497,1.719807,1.719706,0.152858,0.152853,0.693093,0.693406,0.343961,0.343941,0.262063,0.262124,0,0,0,0,3444,2930,3.487603,3.487603,3942.154297,565.166667,84.211678,0.156612,0.244225,0,0,0,0,0,0,0,0.859101,1,10
UDP,1746830043,103.176.90.16,37394,216.238.92.208,5060,0.001091,1,1,477,638,477,638,477,638,477,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,604,916.587402,916.587402,1021994.938,557.5,113.844193,0.001091,0,0,0,0,0,0,0,0,1.337526,1,10
UDP,1746830043,103.176.90.16,11077,216.238.92.208,5060,149.548644,6026,6026,3797484,3471163,382,515,704,649,630.183228,576.031006,31.484788,25.601379,149.548356,149.548165,0,0.00007,0.58314,0.583253,0.024821,0.024821,0.042927,0.042965,0,0,0,0,3592600,3266279,40.294582,40.294582,48603.89844,603.107119,39.452103,0.012567,0.032732,0,0,0,0,0,0,0,0.914069,1,10
UDP,1746830099,5.39.53.85,58834,216.238.92.208,5060,1.370485,6,6,3637,3122,390,520,650,522,606.166687,520.333313,105.902627,0.816497,1.370099,1.370274,0.1507,0.150743,0.747348,0.747482,0.27402,0.274055,0.264624,0.264679,0,0,0,0,3433,2918,4.378012,4.378012,4931.830566,563.25,84.305855,0.124709,0.220105,0,0,0,0,0,0,0,0.8584,1,10
UDP,1746830138,5.39.53.85,52084,216.238.92.208,5060,0.000279,1,1,391,521,391,521,391,521,391,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,487,3584.875244,3584.875244,3269406.25,456,91.923882,0.000279,0,0,0,0,0,0,0,0,1.332481,1,10
UDP,1746830176,5.39.53.85,49727,216.238.92.208,5060,0.147066,2,2,1046,1048,393,524,653,524,523,524,183.847763,0,0.146832,0.146785,0.146832,0.146785,0.146832,0.146785,0.146832,0.146785,0,0,0,0,0,0,978,980,13.599325,13.599325,14238.49414,523.5,106.146126,0.049116,0.084625,0,0,0,0,0,0,0,1.001912,1,10
UDP,1746830184,185.243.5.109,5072,216.238.92.208,5060,15.211957,11,10,6419,5782,44,414,1123,919,583.545471,578.200012,283.435834,136.875288,15.211586,15.21151,0.000199,0.000318,8.937949,9.459202,1.521159,1.690168,2.932908,3.254433,0,0,0,0,6045,5442,0.723115,0.657378,802.066406,581,220.467911,0.787014,2.157515,0,0,0,0,0,0,0,0.900763,1,10
UDP,1746830205,5.39.53.85,58067,216.238.92.208,5060,0.779922,6,6,3655,3138,393,523,653,523,609.166687,523,105.900739,0,0.779304,0.779538,0.154502,0.154625,0.157188,0.157116,0.155861,0.155908,0.001019,0.000967,0,0,0,0,3451,2934,7.693077,7.693077,8709.845703,566.083333,84.395668,0.071112,0.081144,0,0,0,0,0,0,0,0.85855,1,10
UDP,1746830224,5.39.53.85,56084,216.238.92.208,5060,0.786138,6,6,3642,3126,391,520,651,522,607,521,105.818713,1.095445,0.785657,0.785707,0.148129,0.148023,0.163347,0.163413,0.157131,0.157141,0.006212,0.006239,0,0,0,0,3438,2922,7.632247,7.632247,8609.174805,564,84.305717,0.071676,0.081911,0,0,0,0,0,0,0,0.85832,1,10
UDP,1746830286,5.39.53.85,52115,216.238.92.208,5060,0.783229,6,6,3644,3128,392,519,651,523,607.333313,521.333313,105.492497,1.505545,0.782497,0.782893,0.155963,0.155984,0.156988,0.157152,0.156499,0.156579,0.00047,0.000561,0,0,0,0,3440,2924,7.660594,7.660594,8646.256836,564.333333,84.122566,0.071402,0.081475,0,0,0,0,0,0,0,0.858397,1,10
UDP,1746830307,217.160.139.134,55922,216.238.92.208,5060,0.834452,11,6,7939,3234,387,539,1047,539,721.727295,539,330.12152,0,0.833927,0.833922,0.000057,0.164022,0.171001,0.17095,0.083393,0.166784,0.087814,0.002685,0,0,0,0,7565,3030,13.182302,7.190346,13389.62305,657.235294,276.069641,0.052338,0.079632,0,0,0,0,0,0,0,0.407356,1,10
UDP,1746830315,5.39.53.85,52630,216.238.92.208,5060,0.818824,6,6,3645,3132,392,521,652,523,607.5,522,105.576039,1.095445,0.818239,0.818347,0.155603,0.155527,0.179934,0.179991,0.163648,0.163669,0.009549,0.009572,0,0,0,0,3441,2928,7.327584,7.327584,8276.505859,564.75,84.028267,0.074675,0.085399,0,0,0,0,0,0,0,0.859259,1,10
UDP,1746830338,5.39.53.85,64517,216.238.92.208,5060,0.780036,6,6,3645,3130,391,521,652,523,607.5,521.666687,106.065546,1.032796,0.779451,0.779546,0.148268,0.148358,0.165962,0.165917,0.15589,0.155909,0.007539,0.007462,0,0,0,0,3441,2926,7.691953,7.691953,8685.49707,564.583333,84.399971,0.071137,0.081285,0,0,0,0,0,0,0,0.858711,1,10
UDP,1746830371,5.39.53.85,55757,216.238.92.208,5060,0.000408,1,1,393,524,393,524,393,524,393,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,490,2451.375732,2451.375732,2247911.5,458.5,92.630989,0.000408,0,0,0,0,0,0,0,0,1.333333,1,10
UDP,1746830390,5.39.53.85,52718,216.238.92.208,5060,1.491465,6,6,3645,3130,391,521,651,523,607.5,521.666687,106.06366,1.032796,1.490966,1.491066,0.154331,0.154134,0.851656,0.85185,0.298193,0.298213,0.309457,0.309556,0,0,0,0,3441,2926,4.022891,4.022891,4542.51416,564.583333,84.398895,0.135777,0.249972,0,0,0,0,0,0,0,0.858711,1,10
UDP,1746830417,5.39.53.85,49522,216.238.92.208,5060,1.825163,6,6,3655,3140,393,522,653,524,609.166687,523.333313,105.900739,1.032796,1.8247,1.824698,0.148909,0.148723,0.676079,0.676241,0.36494,0.36494,0.278233,0.278379,0,0,0,0,3451,2936,3.287377,3.287377,3722.954834,566.25,84.305855,0.166173,0.259194,0,0,0,0,0,0,0,0.859097,1,10
UDP,1746830474,5.39.53.85,64114,216.238.92.208,5060,1.402889,6,6,3642,3128,391,520,651,522,607,521.333313,105.820603,1.032796,1.402361,1.402407,0.145802,0.145709,0.777214,0.777652,0.280472,0.280481,0.27778,0.278019,0,0,0,0,3438,2924,4.276888,4.276888,4825.755859,564.166667,84.213837,0.127728,0.228585,0,0,0,0,0,0,0,0.858869,1,10
UDP,1746830527,5.39.53.85,55926,216.238.92.208,5060,2.033451,6,6,3648,3138,392,523,652,523,608,523,105.824383,0,2.032805,2.032994,0.152699,0.152812,0.58663,0.58673,0.406561,0.406599,0.230606,0.230615,0,0,0,0,3444,2934,2.950649,2.950649,3337.183838,565.5,84.028671,0.185112,0.257341,0,0,0,0,0,0,0,0.860197,1,10
UDP,1746830539,185.243.5.109,5093,216.238.92.208,5060,15.223223,11,10,6343,5779,44,415,1116,920,576.636353,577.900024,282.566548,137.136954,15.222733,15.222791,0.000213,0.000505,8.938662,9.459357,1.522273,1.691421,2.931698,3.253387,0,0,0,0,5969,5439,0.72258,0.656891,796.283386,577.238095,219.966568,0.787584,2.156925,0,0,0,0,0,0,0,0.911083,1,10
UDP,1746830601,217.160.139.134,58929,216.238.92.208,5060,0.845652,11,6,7908,3232,382,536,1044,540,718.909119,538.666687,329.355875,1.632993,0.84514,0.845227,0.000146,0.162564,0.175495,0.175495,0.084514,0.169045,0.088974,0.004967,0,0,0,0,7534,3028,13.007717,7.095118,13173.26953,655.294118,275.101532,0.053011,0.08071,0,0,0,0,0,0,0,0.4087,1,10
UDP,1746830611,5.39.53.85,53422,216.238.92.208,5060,1.148181,6,6,3655,3140,393,522,653,524,609.166687,523.333313,105.902627,1.032796,1.147314,1.147796,0.146584,0.146623,0.516221,0.516398,0.229463,0.229559,0.160503,0.160545,0,0,0,0,3451,2936,5.225657,5.225657,5918.056641,566.25,84.306931,0.104623,0.156814,0,0,0,0,0,0,0,0.859097,1,10
UDP,1746830670,5.39.53.85,57215,216.238.92.208,5060,1.57813,6,6,3649,3134,391,520,652,524,608.166687,522.333313,106.390634,1.505545,1.577496,1.577583,0.155503,0.155706,0.563666,0.563851,0.315499,0.315517,0.211669,0.211674,0,0,0,0,3445,2930,3.801968,3.801968,4298.125,565.25,84.588982,0.143652,0.212113,0,0,0,0,0,0,0,0.858865,1,10
UDP,1746830707,216.244.87.82,59486,216.238.92.208,5060,0.741118,11,6,7904,3208,385,534,1043,536,718.545471,534.666687,328.694192,1.032796,0.740542,0.740703,0.000331,0.132769,0.16241,0.162873,0.074054,0.148141,0.077962,0.010686,0,0,0,0,7530,3004,14.842437,8.095875,14993.55957,653.647059,275.189911,0.046458,0.070716,0,0,0,0,0,0,0,0.40587,1,10
UDP,1746830732,5.39.53.85,49165,216.238.92.208,5060,0.776545,6,6,3645,3124,392,517,651,523,607.5,520.666687,105.576039,1.966384,0.776272,0.776153,0.137694,0.137727,0.168387,0.168092,0.155254,0.155231,0.011087,0.010984,0,0,0,0,3441,2920,7.726532,7.726532,8716.81543,564.083333,84.407516,0.070758,0.081203,0,0,0,0,0,0,0,0.857064,1,10
UDP,1746830765,5.39.53.85,54243,216.238.92.208,5060,0.776659,6,6,3642,3128,391,521,652,523,607,521.333313,105.822493,0.816497,0.776189,0.776226,0.150496,0.150786,0.162351,0.162153,0.155238,0.155245,0.004828,0.004676,0,0,0,0,3438,2924,7.725398,7.725398,8716.824219,564.166667,84.213837,0.070853,0.08085,0,0,0,0,0,0,0,0.858869,1,10
UDP,1746830790,5.39.53.85,55801,216.238.92.208,5060,0.150434,2,2,1039,1042,390,521,649,521,519.5,521,183.140656,0,0.150028,0.149858,0.150028,0.149858,0.150028,0.149858,0.150028,0.149858,0,0,0,0,0,0,971,974,13.294866,13.294866,13833.30762,520.25,105.739853,0.050337,0.086335,0,0,0,0,0,0,0,1.002887,1,10
UDP,1746830818,5.39.53.85,55156,216.238.92.208,5060,0.781416,6,6,3649,3134,391,521,652,523,608.166687,522.333313,106.392514,1.032796,0.781048,0.780994,0.154981,0.154829,0.157991,0.157973,0.15621,0.156199,0.001352,0.001318,0,0,0,0,3445,2930,7.678369,7.678369,8680.396484,565.25,84.58683,0.071255,0.081342,0,0,0,0,0,0,0,0.858865,1,10
UDP,1746830839,5.39.53.85,51987,216.238.92.208,5060,0.780831,6,6,3653,3138,393,520,653,524,608.833313,523,105.741982,1.67332,0.780203,0.780379,0.150311,0.150234,0.160952,0.160959,0.156041,0.156076,0.003898,0.003936,0,0,0,0,3449,2934,7.68412,7.68412,8697.143555,565.916667,84.21991,0.071203,0.081263,0,0,0,0,0,0,0,0.85902,1,10
UDP,1746830865,5.39.53.85,59988,216.238.92.208,5060,0.156009,2,2,1043,1044,392,521,651,523,521.5,522,183.140656,1.414214,0.155464,0.155532,0.155464,0.155532,0.155464,0.155532,0.155464,0.155532,0,0,0,0,0,0,975,976,12.819777,12.819777,13377.43652,521.75,105.739853,0.052162,0.089462,0,0,0,0,0,0,0,1.000959,1,10
UDP,1746830885,5.39.53.85,54448,216.238.92.208,5060,0.780299,6,6,3642,3122,390,519,651,523,607,520.333313,106.310865,1.632993,0.779749,0.779868,0.149645,0.149517,0.16184,0.161808,0.15595,0.155974,0.005919,0.005983,0,0,0,0,3438,2918,7.689361,7.689361,8668.472656,563.666667,84.776001,0.071145,0.081281,0,0,0,0,0,0,0,0.857221,1,10
UDP,1746830892,217.160.139.134,52663,216.238.92.208,5060,0.16596,3,2,2195,1076,383,537,1043,539,731.666687,538,331.580056,1.414214,0.165555,0.165457,0.000276,0.165457,0.165279,0.165457,0.082778,0.165457,0.116675,0,0,0,0,0,2093,1008,18.076637,12.051091,19709.56055,654.2,257.34256,0.041616,0.082442,0,0,0,0,0,0,0,0.490205,1,10
UDP,1746830895,185.243.5.109,5064,216.238.92.208,5060,15.215737,11,10,6342,5779,44,415,1116,920,576.545471,577.900024,282.626386,137.250338,15.215215,15.215241,0.000129,0.000631,8.942102,9.459455,1.521522,1.690582,2.936312,3.256558,0,0,0,0,5968,5439,0.722936,0.657214,796.609436,577.190476,220.036957,0.787022,2.15979,0,0,0,0,0,0,0,0.911227,1,10
UDP,1746830903,5.39.53.85,49975,216.238.92.208,5060,1.01381,6,6,3655,3138,392,522,653,524,609.166687,523,106.390634,1.095445,1.01334,1.013425,0.145619,0.145576,0.395281,0.395394,0.202668,0.202685,0.107819,0.107875,0,0,0,0,3451,2934,5.918269,5.918269,6700.467285,566.083333,84.67849,0.092363,0.125711,0,0,0,0,0,0,0,0.85855,1,10
UDP,1746830933,5.39.53.85,63357,216.238.92.208,5060,3.36711,6,6,3640,3124,390,520,651,522,606.666687,520.666687,106.148324,1.032796,3.366423,3.366692,0.154482,0.154638,1.772612,1.772568,0.673285,0.673338,0.65031,0.650226,0,0,0,0,3436,2920,1.781944,1.781944,2008.84436,563.666667,84.4935,0.306357,0.540905,0,0,0,0,0,0,0,0.858242,1,10
UDP,1746830962,5.39.53.85,56030,216.238.92.208,5060,1.353507,3,3,1694,1567,392,521,651,523,564.666687,522.333313,149.53372,1.154701,1.352825,1.35307,0.582299,0.582578,0.770526,0.770492,0.676412,0.676535,0.133097,0.132875,0,0,0,0,1592,1465,2.216464,2.216464,2409.296631,543.5,97.377106,0.270932,0.376086,0,0,0,0,0,0,0,0.92503,1,10
UDP,1746831022,5.39.53.85,54336,216.238.92.208,5060,1.739246,6,6,3648,3134,392,522,652,524,608,522.333313,105.820603,0.816497,1.738675,1.73874,0.153057,0.152972,0.626965,0.626882,0.347735,0.347748,0.250622,0.250599,0,0,0,0,3444,2930,3.449771,3.449771,3899.391113,565.166667,84.212753,0.158353,0.240835,0,0,0,0,0,0,0,0.859101,1,10
UDP,1746831062,5.39.53.85,49229,216.238.92.208,5060,0.782562,6,6,3660,3146,394,523,654,525,610,524.333313,105.818713,1.032796,0.782144,0.781762,0.152548,0.152652,0.161323,0.161222,0.156429,0.156352,0.003193,0.003155,0,0,0,0,3456,2942,7.667124,7.667124,8697.074219,567.166667,84.212753,0.071404,0.08143,0,0,0,0,0,0,0,0.859563,1,10
UDP,1746831094,5.39.53.85,57109,216.238.92.208,5060,1.125843,6,6,3644,3128,391,519,652,523,607.333313,521.333313,105.986162,1.505545,1.125392,1.125431,0.147706,0.147637,0.493925,0.49388,0.225078,0.225086,0.150521,0.150491,0,0,0,0,3440,2924,5.32934,5.32934,6015.047852,564.333333,84.404152,0.102573,0.151062,0,0,0,0,0,0,0,0.858397,1,10
UDP,1746831112,5.39.53.85,53496,216.238.92.208,5060,0.801336,6,6,3649,3136,393,522,653,524,608.166687,522.666687,105.41616,1.032796,0.800757,0.800868,0.153307,0.153294,0.173947,0.173933,0.160151,0.160174,0.008396,0.008364,0,0,0,0,3445,2932,7.487498,7.487498,8467.112305,565.416667,83.936623,0.073087,0.083527,0,0,0,0,0,0,0,0.859414,1,10
UDP,1746831133,103.176.90.16,60201,216.238.92.208,5060,0.000551,1,1,477,638,477,638,477,638,477,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,604,1814.145386,1814.145386,2022772,557.5,113.844193,0.000551,0,0,0,0,0,0,0,0,1.337526,1,10
UDP,1746831134,103.176.90.16,11679,216.238.92.208,5060,149.796643,6710,6710,4227704,3864859,381,515,704,649,630.060181,575.984924,32.029503,25.771655,149.796074,149.796194,0,0.000077,0.796187,0.796719,0.022328,0.022328,0.046251,0.046305,0,0,0,0,3999564,3636719,44.79406,44.79406,54023.66016,603.022578,39.699604,0.011311,0.034508,0,0,0,0,0,0,0,0.914174,1,10
UDP,1746831145,5.39.53.85,50370,216.238.92.208,5060,1.301971,6,6,3661,3148,393,523,654,525,610.166687,524.666687,106.390634,0.816497,1.301561,1.301658,0.140056,0.140079,0.663081,0.663162,0.260312,0.260332,0.225752,0.225788,0,0,0,0,3457,2944,4.608397,4.608397,5229.762207,567.416667,84.492561,0.118512,0.197021,0,0,0,0,0,0,0,0.859874,1,10
UDP,1746831207,5.39.53.85,58932,216.238.92.208,5060,0.870913,6,6,3647,3134,391,521,652,523,607.833313,522.333313,106.22696,1.032796,0.870656,0.870725,0.148821,0.148594,0.245587,0.245571,0.174131,0.174145,0.040416,0.040429,0,0,0,0,3443,2930,6.889322,6.889322,7786.081543,565.083333,84.399979,0.079334,0.094293,0,0,0,0,0,0,0,0.859336,1,10
UDP,1746831217,217.160.139.134,50882,216.238.92.208,5060,0.829463,11,6,7929,3238,385,538,1046,540,720.818176,539.666687,329.538713,0.816497,0.829279,0.829214,0.000067,0.163822,0.167966,0.168266,0.082928,0.165843,0.087082,0.001587,0,0,0,0,7555,3034,13.261592,7.233596,13462.92676,656.882353,275.381989,0.051945,0.079099,0,0,0,0,0,0,0,0.408374,1,10
UDP,1746831251,5.39.53.85,61462,216.238.92.208,5060,1.513744,6,6,3651,3138,392,522,652,524,608.5,523,106.06366,1.095445,1.513479,1.513494,0.142975,0.142746,0.686724,0.686484,0.302696,0.302699,0.233641,0.233568,0,0,0,0,3447,2934,3.963682,3.963682,4484.906738,565.75,84.306931,0.137764,0.216266,0,0,0,0,0,0,0,0.859491,1,10
UDP,1746831254,185.243.5.109,5072,216.238.92.208,5060,15.099154,10,9,5982,5203,44,417,1130,922,598.200012,578.111084,297.449826,145.852189,15.098545,15.098684,0.000149,0.000481,8.941714,9.458769,1.677616,1.887336,3.067631,3.421112,0,0,0,0,5642,4897,0.662289,0.59606,740.769958,588.684211,231.946121,0.867846,2.266437,0,0,0,0,0,0,0,0.869776,1,10
UDP,1746831269,185.243.5.109,5068,216.238.92.208,5060,0.000629,1,1,456,585,456,585,456,585,456,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,551,1589.956055,1589.956055,1655144.25,520.5,91.216774,0.000629,0,0,0,0,0,0,0,0,1.282895,1,10
UDP,1746831269,5.39.53.85,59379,216.238.92.208,5060,0.791091,6,6,3642,3130,391,520,651,522,607,521.666687,105.820603,0.816497,0.79074,0.790699,0.154218,0.154102,0.16565,0.165726,0.158148,0.15814,0.004705,0.00476,0,0,0,0,3438,2926,7.584461,7.584461,8560.328125,564.333333,84.120399,0.072053,0.082484,0,0,0,0,0,0,0,0.859418,1,10
UDP,1746831290,5.39.53.85,55797,216.238.92.208,5060,1.162298,5,5,3003,2615,393,521,654,525,600.599976,523,116.057313,1.414214,1.161682,1.161769,0.146698,0.146614,0.703276,0.703411,0.29042,0.290442,0.275271,0.275348,0,0,0,0,2833,2445,4.301823,4.301823,4833.52832,561.8,87.521172,0.12941,0.227481,0,0,0,0,0,0,0,0.870796,1,10
UDP,1746831350,5.39.53.85,63859,216.238.92.208,5060,0.81954,6,6,3636,3118,391,518,650,522,606,519.666687,105.329958,1.505545,0.818896,0.819059,0.142289,0.142366,0.204217,0.2043,0.163779,0.163812,0.023824,0.023859,0,0,0,0,3432,2914,7.32118,7.32118,8241.208008,562.833333,84.1231,0.074724,0.086585,0,0,0,0,0,0,0,0.857536,1,10
UDP,1746831399,5.39.53.85,55584,216.238.92.208,5060,0.000394,1,1,391,522,391,522,391,522,391,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,488,2537.388916,2537.388916,2316636.25,456.5,92.630989,0.000394,0,0,0,0,0,0,0,0,1.335038,1,10
UDP,1746831430,5.39.53.85,50148,216.238.92.208,5060,0.773322,6,6,3639,3124,390,520,651,522,606.5,520.666687,106.067431,1.032796,0.772539,0.7728,0.146937,0.147048,0.157379,0.157448,0.154508,0.15456,0.004279,0.004248,0,0,0,0,3435,2920,7.758733,7.758733,8745.385742,563.583333,84.401054,0.070596,0.080385,0,0,0,0,0,0,0,0.858478,1,10
UDP,1746831448,5.39.53.85,50545,216.238.92.208,5060,0.764754,6,6,3647,3134,392,521,652,523,607.833313,522.333313,105.741982,1.032796,0.763834,0.764187,0.14719,0.147255,0.156728,0.156721,0.152767,0.152837,0.003828,0.00387,0,0,0,0,3443,2930,7.845662,7.845662,8866.905273,565.083333,84.122696,0.069796,0.079475,0,0,0,0,0,0,0,0.859336,1,10
UDP,1746831473,5.39.53.85,52295,216.238.92.208,5060,1.203793,6,6,3639,3126,391,520,651,522,606.5,521,105.579828,1.095445,1.203466,1.203384,0.13543,0.135311,0.537842,0.537895,0.240693,0.240677,0.169856,0.169895,0,0,0,0,3435,2922,4.984245,4.984245,5619.736816,563.75,84.030434,0.109646,0.165175,0,0,0,0,0,0,0,0.859027,1,10
UDP,1746831518,5.39.53.85,52306,216.238.92.208,5060,0.781277,6,6,3641,3126,390,520,651,522,606.833313,521,106.228843,1.095445,0.780386,0.780796,0.149601,0.149903,0.161949,0.161947,0.156077,0.156159,0.004472,0.004354,0,0,0,0,3437,2922,7.679733,7.679733,8661.458984,563.916667,84.493637,0.071319,0.081199,0,0,0,0,0,0,0,0.858555,1,10
UDP,1746831533,217.160.139.134,62039,216.238.92.208,5060,0.166689,3,2,2198,1074,385,536,1043,538,732.666687,537,330.584835,1.414214,0.166259,0.166172,0.000149,0.166172,0.16611,0.166172,0.08313,0.166172,0.117352,0,0,0,0,0,2096,1006,17.997597,11.998398,19629.37891,654.4,257.156189,0.041802,0.082872,0,0,0,0,0,0,0,0.488626,1,10
UDP,1746831539,154.205.155.182,55267,216.238.92.208,5060,0.000451,1,1,783,513,783,513,783,513,783,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,479,2218.034912,2218.034912,2874573.25,648,190.918839,0.000451,0,0,0,0,0,0,0,0,0.655172,1,10
