proto,ts,srcIP,srcPrt,dstIP,dstPrt,flowduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fipt,total_bipt,min_fipt,min_bipt,max_fipt,max_bipt,mean_fipt,mean_bipt,std_fipt,std_bipt,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowBytesPerSecond,mean_flowpktl,std_flowpktl,mean_flowipt,std_flowipt,flow_fin,flow_syn,flow_rst,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,label,Ataque
UDP,1746921589,51.159.93.41,63728,216.238.92.208,5060,0.765903,6,6,3633,3136,390,521,649,523,605.5,522.666687,105.576039,0.816497,0.765626,0.765342,0.140758,0.140634,0.157988,0.158089,0.153125,0.153068,0.007012,0.007061,0,0,0,0,3429,2932,7.83389,7.83389,8837.933594,564.083333,83.295158,0.069793,0.079908,0,0,0,0,0,0,0,0.863198,1,1
UDP,1746921609,51.159.93.41,64655,216.238.92.208,5060,0.77786,6,6,3614,3130,387,520,646,522,602.333313,521.666687,105.492497,0.816497,0.777659,0.777675,0.153875,0.15384,0.15786,0.157864,0.155532,0.155535,0.001519,0.001503,0,0,0,0,3410,2926,7.713471,7.713471,8669.941406,562,82.664711,0.070839,0.081093,0,0,0,0,0,0,0,0.866076,1,1
UDP,1746921621,217.160.139.134,49669,216.238.92.208,5060,41.184088,3,14,2211,7915,390,367,1048,836,737,565.357117,330.473902,93.395444,0.16577,41.183751,0.000155,0.0013,0.165615,9.458428,0.082885,3.167981,0.116998,2.528687,0,0,0,0,2109,7439,0.072844,0.339937,245.871658,595.647059,159.021988,2.574027,2.597314,0,0,0,0,0,0,0,3.579828,1,1
UDP,1746921627,51.159.93.41,64149,216.238.92.208,5060,0.773647,6,6,3623,3136,389,522,647,524,603.833313,522.666687,105.247169,1.032796,0.773279,0.773422,0.14998,0.149924,0.156416,0.156581,0.154656,0.154684,0.002652,0.002708,0,0,0,0,3419,2932,7.755477,7.755477,8736.544922,563.25,82.65715,0.070447,0.080641,0,0,0,0,0,0,0,0.865581,1,1
UDP,1746921646,51.159.93.41,64553,216.238.92.208,5060,0.779538,6,6,3609,3124,387,519,645,521,601.5,520.666687,105.086155,0.816497,0.779227,0.77937,0.15528,0.155354,0.156726,0.156634,0.155845,0.155874,0.000603,0.00057,0,0,0,0,3405,2920,7.696867,7.696867,8637.167969,561.083333,82.47364,0.070988,0.081245,0,0,0,0,0,0,0,0.865614,1,1
UDP,1746921652,207.154.234.51,60095,216.238.92.208,5060,0.866666,12,6,8560,3210,377,534,1096,536,713.333313,535,358.506328,1.095445,0.866666,0.724561,0.000091,0.137873,0.149757,0.14996,0.078788,0.144912,0.075337,0.004609,0,0,0,0,8152,3006,13.846163,6.923081,13580.77832,653.888889,301.077637,0.051067,0.071022,0,0,0,0,0,0,0,0.375,1,1
UDP,1746921667,51.159.93.41,65495,216.238.92.208,5060,0.148154,2,2,1037,1046,389,522,648,524,518.5,523,183.140656,1.414214,0.147718,0.147709,0.147718,0.147709,0.147718,0.147709,0.147718,0.147709,0,0,0,0,0,0,969,978,13.499465,13.499465,14059.69238,520.75,105.77137,0.049533,0.085031,0,0,0,0,0,0,0,1.008679,1,1
UDP,1746921686,51.159.93.41,52034,216.238.92.208,5060,0.760231,6,6,3617,3132,389,521,646,523,602.833313,522,104.757659,1.095445,0.759927,0.759808,0.147064,0.147125,0.156018,0.155986,0.151985,0.151962,0.003931,0.003947,0,0,0,0,3413,2928,7.892338,7.892338,8877.564453,562.416667,82.284935,0.069311,0.079194,0,0,0,0,0,0,0,0.865911,1,1
UDP,1746921705,51.159.93.41,51200,216.238.92.208,5060,0.775305,6,6,3605,3120,387,519,644,521,600.833313,520,104.757659,1.095445,0.77486,0.774862,0.150136,0.150056,0.165123,0.165213,0.154972,0.154972,0.006023,0.00608,0,0,0,0,3401,2916,7.73889,7.73889,8674.004883,560.416667,82.284935,0.070694,0.08078,0,0,0,0,0,0,0,0.865465,1,1
UDP,1746921711,216.244.87.82,58950,216.238.92.208,5060,0.827736,11,6,7942,3220,386,535,1047,537,722,536.666687,329.901197,0.816497,0.827368,0.827262,0.000312,0.104737,0.359948,0.360213,0.082737,0.165452,0.11336,0.109387,0,0,0,0,7568,3016,13.289259,7.248687,13484.97363,656.588235,276.326813,0.05187,0.096975,0,0,0,0,0,0,0,0.405439,1,1
UDP,1746921724,51.159.93.41,51519,216.238.92.208,5060,0.766605,6,6,3641,3146,391,523,651,525,606.833313,524.333313,105.738199,1.032796,0.766162,0.766205,0.141703,0.141791,0.15832,0.158171,0.153232,0.153241,0.006575,0.006517,0,0,0,0,3437,2942,7.826717,7.826717,8853.322266,565.583333,83.299522,0.069878,0.079914,0,0,0,0,0,0,0,0.864048,1,1
UDP,1746921744,51.159.93.41,52519,216.238.92.208,5060,0.779427,6,6,3618,3128,388,519,647,523,603,521.333313,105.333755,1.505545,0.778762,0.77893,0.154715,0.154757,0.156715,0.156925,0.155752,0.155786,0.000796,0.000854,0,0,0,0,3414,2924,7.697962,7.697962,8655.075195,562.166667,82.844688,0.071099,0.081051,0,0,0,0,0,0,0,0.864566,1,1
UDP,1746921757,207.154.234.51,51038,216.238.92.208,5060,0.969914,12,6,8554,3208,376,533,1095,535,712.833313,534.666687,358.288817,0.816497,0.969914,0.820922,0.000122,0.140999,0.178169,0.17828,0.088174,0.164184,0.084977,0.015931,0,0,0,0,8146,3004,12.372231,6.186116,12126.84863,653.444444,300.886566,0.057248,0.079851,0,0,0,0,0,0,0,0.375029,1,1
UDP,1746921766,51.159.93.41,54731,216.238.92.208,5060,0.780149,6,6,3636,3136,390,522,650,524,606,522.666687,105.818713,1.032796,0.779632,0.779642,0.153885,0.15394,0.159972,0.160089,0.155926,0.155928,0.002349,0.002398,0,0,0,0,3432,2932,7.690839,7.690839,8680.393555,564.333333,83.571777,0.071127,0.081202,0,0,0,0,0,0,0,0.862486,1,1
UDP,1746921787,51.159.93.41,56920,216.238.92.208,5060,0.746271,6,6,3615,3130,387,520,646,522,602.5,521.666687,105.574145,0.816497,0.745695,0.745782,0.133402,0.133492,0.161424,0.161427,0.149139,0.149156,0.010644,0.010615,0,0,0,0,3411,2926,8.039973,8.039973,9038.269531,562.083333,82.756439,0.068082,0.077897,0,0,0,0,0,0,0,0.865837,1,1
UDP,1746921796,217.160.139.134,54090,216.238.92.208,5060,41.128298,3,14,2212,7916,391,367,1047,836,737.333313,565.428589,329.533513,93.375764,0.164551,41.127759,0.000393,0.001703,0.164158,9.459518,0.082276,3.163674,0.115799,2.527512,0,0,0,0,2110,7440,0.072942,0.340398,246.253815,595.764706,158.812195,2.570552,2.595517,0,0,0,0,0,0,0,3.578662,1,1
UDP,1746921809,51.159.93.41,58862,216.238.92.208,5060,0.760509,6,6,3655,3158,393,525,653,527,609.166687,526.333313,105.900739,1.032796,0.759936,0.759915,0.144144,0.143996,0.155698,0.155841,0.151987,0.151983,0.004581,0.004671,0,0,0,0,3451,2954,7.889453,7.889453,8958.473633,567.75,83.483398,0.069412,0.079113,0,0,0,0,0,0,0,0.864022,1,1
UDP,1746921821,198.98.49.155,5062,216.238.92.208,5060,0.000425,1,1,450,563,450,563,450,563,450,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,529,2352.385986,2352.385986,2382967,506.5,79.903069,0.000425,0,0,0,0,0,0,0,0,1.251111,1,1
UDP,1746921823,205.210.31.87,55332,216.238.92.208,5060,0.000356,1,1,416,525,416,525,416,525,416,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,491,2809.312744,2809.312744,2643563.25,470.5,77.074638,0.000356,0,0,0,0,0,0,0,0,1.262019,1,1
UDP,1746921829,51.159.93.41,60144,216.238.92.208,5060,0.778092,6,6,3603,3114,385,517,645,521,600.5,519,105.581722,1.788854,0.777625,0.777626,0.143282,0.143217,0.16948,0.16927,0.155525,0.155525,0.009433,0.009398,0,0,0,0,3399,2910,7.711169,7.711169,8632.65332,559.75,82.9459,0.070978,0.081167,0,0,0,0,0,0,0,0.86428,1,1
UDP,1746921846,207.154.234.51,59996,216.238.92.208,5060,0.897365,12,6,8547,3204,376,533,1095,535,712.25,534,358.410411,1.095445,0.897365,0.754712,0.00011,0.140083,0.167562,0.167747,0.081579,0.150942,0.078273,0.010344,0,0,0,0,8139,3000,13.372487,6.686244,13095.00781,652.833333,300.992126,0.052959,0.073653,0,0,0,0,0,0,0,0.374868,1,1
UDP,1746921851,51.159.93.41,62033,216.238.92.208,5060,0.792662,6,6,3654,3156,393,525,653,527,609,526,105.818713,1.095445,0.792126,0.79192,0.145506,0.145415,0.169299,0.16928,0.158425,0.158384,0.009417,0.009418,0,0,0,0,3450,2952,7.569431,7.569431,8591.304688,567.5,83.481628,0.072336,0.082639,0,0,0,0,0,0,0,0.863711,1,1
UDP,1746921871,51.159.93.41,63324,216.238.92.208,5060,0.787957,6,6,3607,3122,387,519,645,521,601.166687,520.333313,104.921718,1.032796,0.787047,0.787403,0.154394,0.154398,0.165752,0.166121,0.157409,0.157481,0.004769,0.004928,0,0,0,0,3403,2918,7.614629,7.614629,8539.806641,560.75,82.379524,0.071869,0.081955,0,0,0,0,0,0,0,0.865539,1,1
UDP,1746921891,51.159.93.41,63842,216.238.92.208,5060,0.770251,6,6,3615,3130,388,520,646,522,602.5,521.666687,105.086155,0.816497,0.769589,0.769748,0.139355,0.139515,0.171149,0.171118,0.153918,0.15395,0.012246,0.012172,0,0,0,0,3411,2926,7.789668,7.789668,8756.885742,562.083333,82.47364,0.070264,0.080466,0,0,0,0,0,0,0,0.865837,1,1
UDP,1746921912,51.159.93.41,49610,216.238.92.208,5060,0.772842,6,6,3621,3136,388,521,647,523,603.5,522.666687,105.574145,0.816497,0.772372,0.772401,0.146727,0.146823,0.157596,0.157478,0.154474,0.15448,0.00449,0.004433,0,0,0,0,3417,2932,7.763554,7.763554,8743.055664,563.083333,82.756439,0.070467,0.080481,0,0,0,0,0,0,0,0.866059,1,1
UDP,1746921935,51.159.93.41,51207,216.238.92.208,5060,0.153773,2,2,1029,1040,386,520,643,520,514.5,520,181.726443,0,0.153357,0.153244,0.153357,0.153244,0.153357,0.153244,0.153357,0.153244,0,0,0,0,0,0,961,972,13.006179,13.006179,13454.8916,517.25,104.96785,0.051434,0.088268,0,0,0,0,0,0,0,1.01069,1,1
UDP,1746921944,207.154.234.51,50058,216.238.92.208,5060,0.958254,12,6,8564,3212,375,532,1096,536,713.666687,535.333313,358.460682,1.632993,0.958254,0.819902,0,0.135088,0.200029,0.202009,0.087114,0.16398,0.085742,0.03111,0,0,0,0,8156,3008,12.522775,6.261387,12289.01563,654.222222,301.043182,0.056637,0.080027,0,0,0,0,0,0,0,0.375058,1,1
UDP,1746921955,51.159.93.41,52750,216.238.92.208,5060,0.751745,6,6,3619,3132,389,521,647,523,603.166687,522,104.923624,1.095445,0.751248,0.751319,0.128084,0.128248,0.164973,0.164972,0.15025,0.150264,0.013837,0.01375,0,0,0,0,3415,2928,7.98143,7.98143,8980.439453,562.583333,82.470329,0.068581,0.07868,0,0,0,0,0,0,0,0.865432,1,1
UDP,1746921967,217.160.139.134,56520,216.238.92.208,5060,41.128465,3,14,2202,7885,386,365,1046,834,734,563.214294,331.469456,93.437086,0.164925,41.127999,0.000208,0.001482,0.164717,9.459191,0.082463,3.163692,0.116326,2.527306,0,0,0,0,2100,7409,0.072942,0.340397,245.255936,593.352941,159.15831,2.570558,2.595372,0,0,0,0,0,0,0,3.580836,1,1
UDP,1746921976,51.159.93.41,54105,216.238.92.208,5060,0.778239,6,6,3633,3138,391,522,650,524,605.5,523,105.086155,1.095445,0.777577,0.777759,0.145313,0.145264,0.165451,0.16558,0.155515,0.155552,0.00722,0.007275,0,0,0,0,3429,2934,7.709714,7.709714,8700.412109,564.25,82.923981,0.071011,0.081035,0,0,0,0,0,0,0,0.863749,1,1
UDP,1746921979,185.243.5.60,5135,216.238.92.208,5060,0.000492,1,1,453,562,453,562,453,562,453,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,528,2033.109009,2033.109009,2063605.75,507.5,77.074638,0.000492,0,0,0,0,0,0,0,0,1.240618,1,1
UDP,1746921997,51.159.93.41,55151,216.238.92.208,5060,0.780662,6,6,3602,3116,386,518,644,520,600.333313,519.333313,105.002223,1.032796,0.780109,0.780179,0.154391,0.154379,0.157294,0.157338,0.156022,0.156036,0.001042,0.001062,0,0,0,0,3398,2912,7.685784,7.685784,8605.516602,559.833333,82.470741,0.071199,0.081214,0,0,0,0,0,0,0,0.865075,1,1
UDP,1746922016,51.159.93.41,55481,216.238.92.208,5060,0.780297,6,6,3632,3132,390,522,649,522,605.333313,522,105.492497,0,0.779859,0.779863,0.154887,0.155006,0.156802,0.156933,0.155972,0.155973,0.00072,0.000713,0,0,0,0,3428,2928,7.689379,7.689379,8668.494141,563.666667,83.381203,0.0712,0.081164,0,0,0,0,0,0,0,0.862335,1,1
UDP,1746922028,103.157.224.5,40494,216.238.92.208,5060,0.00055,1,1,482,641,482,641,482,641,482,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,607,1818.077148,1818.077148,2041700.625,561.5,112.429977,0.00055,0,0,0,0,0,0,0,0,1.329875,1,1
UDP,1746922028,103.157.224.5,5148,216.238.92.208,5060,19.059172,1557,1557,941211,869619,384,517,636,579,604.502869,558.522156,55.011784,11.262368,19.058931,19.05855,0,0.000194,1.498881,1.499093,0.012249,0.012248,0.048595,0.048609,0,0,0,0,888273,816681,81.692955,81.692947,95010.94531,581.512524,45.877979,0.00626,0.034869,0,0,0,0,0,0,0,0.923936,1,1
UDP,1746922037,51.159.93.41,56846,216.238.92.208,5060,0.777641,6,6,3623,3140,389,522,648,524,603.833313,523.333313,105.25287,1.032796,0.777389,0.777394,0.152236,0.15234,0.156826,0.156848,0.155478,0.155479,0.001912,0.001859,0,0,0,0,3419,2936,7.715642,7.715642,8696.814453,563.583333,82.48246,0.070825,0.081058,0,0,0,0,0,0,0,0.866685,1,1
UDP,1746922039,207.154.234.51,52500,216.238.92.208,5060,0.934952,12,6,8538,3198,373,530,1094,534,711.5,533,358.701319,1.67332,0.934952,0.790052,0.000224,0.147496,0.17484,0.175444,0.084996,0.15801,0.081352,0.011501,0,0,0,0,8130,2994,12.834884,6.417442,12552.51563,652,301.251892,0.055092,0.076669,0,0,0,0,0,0,0,0.374561,1,1
UDP,1746922058,51.159.93.41,58983,216.238.92.208,5060,0.776609,6,6,3626,3140,390,522,648,524,604.333313,523.333313,105.002223,1.032796,0.776279,0.776143,0.139452,0.139403,0.173086,0.173168,0.155256,0.155229,0.011954,0.012,0,0,0,0,3422,2936,7.725896,7.725896,8712.235352,563.833333,82.470741,0.07079,0.081222,0,0,0,0,0,0,0,0.865968,1,1
UDP,1746922079,51.159.93.41,60411,216.238.92.208,5060,0.80946,6,6,3649,3152,392,524,652,526,608.166687,525.333313,105.902627,1.032796,0.808841,0.809021,0.147166,0.147172,0.188286,0.188426,0.161768,0.161804,0.015691,0.015729,0,0,0,0,3445,2948,7.41235,7.41235,8401.898438,566.75,83.484482,0.073762,0.084842,0,0,0,0,0,0,0,0.863798,1,1
UDP,1746922101,51.159.93.41,62566,216.238.92.208,5060,0.777652,6,6,3629,3140,390,523,648,525,604.833313,523.333313,105.247169,0.816497,0.777296,0.777233,0.153563,0.153572,0.156493,0.156553,0.155459,0.155447,0.001117,0.001133,0,0,0,0,3425,2936,7.715533,7.715533,8704.407227,564.083333,82.745453,0.070939,0.080925,0,0,0,0,0,0,0,0.865252,1,1
UDP,1746922116,216.244.87.82,57677,216.238.92.208,5060,0.798441,11,6,7869,3198,381,532,1039,534,715.363647,533,328.530753,1.095445,0.798104,0.798033,0.000251,0.106403,0.295541,0.295833,0.07981,0.159607,0.098676,0.07821,0,0,0,0,7495,2994,13.776849,7.514645,13860.7627,651,274.82312,0.050022,0.086137,0,0,0,0,0,0,0,0.406405,1,1
UDP,1746922122,51.159.93.41,64585,216.238.92.208,5060,0.308558,3,3,1679,1566,388,522,646,522,559.666687,522,148.668535,0,0.307943,0.308005,0.152535,0.152531,0.155408,0.155474,0.153972,0.154003,0.002032,0.002081,0,0,0,0,1577,1464,9.722646,9.722646,10516.66211,540.833333,96.263008,0.061932,0.084026,0,0,0,0,0,0,0,0.932698,1,1
UDP,1746922133,207.154.234.51,52287,216.238.92.208,5060,0.935552,12,6,8533,3196,375,532,1094,534,711.083313,532.666687,358.579381,1.032796,0.935552,0.782395,0.000113,0.139407,0.172964,0.173182,0.08505,0.156479,0.081595,0.012006,0,0,0,0,8125,2992,12.826651,6.413325,12536.98145,651.611111,301.145477,0.055188,0.076799,0,0,0,0,0,0,0,0.374546,1,1
UDP,1746922144,51.159.93.41,50190,216.238.92.208,5060,0.7755,6,6,3621,3136,389,521,647,523,603.5,522.666687,105.086155,0.816497,0.774916,0.775135,0.150466,0.150328,0.156448,0.156503,0.154983,0.155027,0.002546,0.002652,0,0,0,0,3417,2932,7.736943,7.736943,8713.087891,563.083333,82.47364,0.070623,0.080785,0,0,0,0,0,0,0,0.866059,1,1
UDP,1746922145,217.160.139.134,64108,216.238.92.208,5060,41.128021,3,14,2207,7901,389,366,1046,835,735.666687,564.357117,330.003534,93.395444,0.166519,41.12781,0.000105,0.001437,0.166414,9.459254,0.083259,3.163678,0.117598,2.527224,0,0,0,0,2105,7425,0.072943,0.340401,245.76918,594.588235,158.844284,2.570515,2.595337,0,0,0,0,0,0,0,3.579973,1,1
UDP,1746922164,51.159.93.41,51366,216.238.92.208,5060,0.763706,6,6,3612,3126,388,520,645,522,602,521,104.838924,1.095445,0.763178,0.763136,0.138187,0.13827,0.169909,0.169984,0.152636,0.152627,0.012821,0.012808,0,0,0,0,3408,2922,7.856427,7.856427,8822.767578,561.5,82.376633,0.069706,0.079812,0,0,0,0,0,0,0,0.865449,1,1
UDP,1746922185,51.159.93.41,52972,216.238.92.208,5060,0.775575,6,6,3608,3120,387,519,645,521,601.333313,520,105.002223,1.095445,0.774758,0.775126,0.14448,0.144718,0.164563,0.164809,0.154952,0.155025,0.007199,0.007207,0,0,0,0,3404,2916,7.736197,7.736197,8674.855469,560.666667,82.560539,0.07075,0.080746,0,0,0,0,0,0,0,0.864745,1,1
UDP,1746922206,51.159.93.41,53984,216.238.92.208,5060,0.77662,6,6,3583,3108,384,517,641,519,597.166687,518,104.432593,1.095445,0.776022,0.776152,0.151551,0.151649,0.163247,0.163305,0.155204,0.15523,0.004797,0.004813,0,0,0,0,3379,2904,7.725787,7.725787,8615.540039,557.583333,81.652763,0.07085,0.080821,0,0,0,0,0,0,0,0.86743,1,1
UDP,1746922227,51.159.93.41,55898,216.238.92.208,5060,0.782684,6,6,3615,3128,388,520,646,522,602.5,521.333313,105.084252,1.032796,0.78201,0.782185,0.154825,0.1548,0.158765,0.158853,0.156402,0.156437,0.001451,0.001513,0,0,0,0,3411,2924,7.665931,7.665931,8615.228516,561.916667,82.562881,0.071367,0.08142,0,0,0,0,0,0,0,0.865284,1,1
UDP,1746922227,207.154.234.51,51432,216.238.92.208,5060,0.975303,12,6,8561,3210,377,534,1096,536,713.416687,535,358.532479,1.095445,0.975303,0.834871,0.000093,0.139526,0.217893,0.217942,0.088664,0.166974,0.087522,0.032341,0,0,0,0,8153,3006,12.303869,6.151935,12069.07031,653.944444,301.109406,0.057522,0.081711,0,0,0,0,0,0,0,0.374956,1,1
UDP,1746922249,51.159.93.41,58207,216.238.92.208,5060,0.809685,6,6,3644,3146,391,523,651,525,607.333313,524.333313,105.982388,1.032796,0.809045,0.809263,0.148023,0.147908,0.19526,0.195256,0.161809,0.161853,0.01909,0.019086,0,0,0,0,3440,2942,7.410289,7.410289,8385.977539,565.833333,83.575584,0.073825,0.085099,0,0,0,0,0,0,0,0.863337,1,1
UDP,1746922268,51.159.93.41,58608,216.238.92.208,5060,0.780705,6,6,3610,3122,387,518,646,522,601.666687,520.333313,105.169703,1.505545,0.780266,0.780164,0.147143,0.146927,0.164713,0.164744,0.156053,0.156033,0.006217,0.006308,0,0,0,0,3406,2918,7.685361,7.685361,8622.975586,561,82.660309,0.071147,0.081387,0,0,0,0,0,0,0,0.86482,1,1
UDP,1746922289,51.159.93.41,59415,216.238.92.208,5060,0.135362,2,2,1032,1040,388,518,644,522,516,520,181.019336,2.828427,0.134728,0.134933,0.134728,0.134933,0.134728,0.134933,0.134728,0.134933,0,0,0,0,0,0,964,972,14.775206,14.775206,15307.11231,518,104.549828,0.045264,0.077478,0,0,0,0,0,0,0,1.007752,1,1
UDP,1746922310,51.159.93.41,61551,216.238.92.208,5060,0.799974,6,6,3621,3136,388,521,647,523,603.5,522.666687,105.574145,0.816497,0.799358,0.799462,0.14514,0.145319,0.186138,0.185976,0.159872,0.159892,0.015432,0.015312,0,0,0,0,3417,2932,7.500242,7.500242,8446.522461,563.083333,82.756439,0.072964,0.083778,0,0,0,0,0,0,0,0.866059,1,1
UDP,1746922318,103.176.90.16,44358,216.238.92.208,5060,0.000435,1,1,477,638,477,638,477,638,477,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,604,2299.508789,2299.508789,2563952.25,557.5,113.844193,0.000435,0,0,0,0,0,0,0,0,1.337526,1,1
UDP,1746922319,103.176.90.16,10946,216.238.92.208,5060,149.665928,8355,8355,5032967,4580232,380,512,620,565,602.389832,548.202515,16.954725,4.636272,149.665377,149.665445,0,0.000078,0.805834,0.806209,0.017915,0.017915,0.036763,0.036827,0,0,0,0,4748897,4296162,55.824329,55.824329,64231.04688,575.29617,29.809055,0.009106,0.027446,0,0,0,0,0,0,0,0.910046,1,1
UDP,1746922320,207.154.234.51,54201,216.238.92.208,5060,0.912149,12,6,8517,3190,373,530,1092,532,709.75,531.666687,358.191956,0.816497,0.912149,0.768444,0.000128,0.141623,0.156303,0.164786,0.082923,0.153689,0.075173,0.008322,0,0,0,0,8109,2986,13.155746,6.577873,12834.52637,650.388889,300.800323,0.05377,0.072023,0,0,0,0,0,0,0,0.374545,1,1
UDP,1746922323,217.160.139.134,59804,216.238.92.208,5060,41.170148,3,14,2207,7901,389,366,1046,835,735.666687,564.357117,330.003534,93.395444,0.199974,41.167832,0,0.00453,0.199974,9.459199,0.099987,3.166756,0.141403,2.52353,0,0,0,0,2105,7425,0.072868,0.340052,245.5177,594.588235,158.844284,2.573279,2.592792,0,0,0,0,0,0,0,3.579973,1,1
UDP,1746922331,51.159.93.41,62285,216.238.92.208,5060,0.777548,6,6,3615,3128,388,520,646,522,602.5,521.333313,105.086155,1.032796,0.777331,0.777188,0.152933,0.152807,0.157065,0.156959,0.155466,0.155438,0.001564,0.001585,0,0,0,0,3411,2924,7.716565,7.716565,8672.132812,561.916667,82.56398,0.070819,0.08105,0,0,0,0,0,0,0,0.865284,1,1
UDP,1746922351,51.159.93.41,63884,216.238.92.208,5060,0.746745,6,6,3618,3130,387,519,647,523,603,521.666687,105.820603,1.632993,0.746385,0.746558,0.128962,0.129044,0.16053,0.160483,0.149277,0.149312,0.012424,0.012339,0,0,0,0,3414,2926,8.034873,8.034873,9036.553711,562.333333,83.038139,0.068028,0.078186,0,0,0,0,0,0,0,0.865119,1,1
UDP,1746922373,51.159.93.41,65160,216.238.92.208,5060,0.792706,6,6,3623,3138,390,522,648,524,603.833313,523,104.759568,1.095445,0.792299,0.792443,0.153057,0.153103,0.174361,0.174399,0.15846,0.158489,0.008992,0.008984,0,0,0,0,3419,2934,7.56901,7.56901,8529.012695,563.416667,82.286041,0.07223,0.082754,0,0,0,0,0,0,0,0.866133,1,1
UDP,1746922393,51.159.93.41,50132,216.238.92.208,5060,0.778982,6,6,3635,3136,390,522,650,524,605.833313,522.666687,105.738199,1.032796,0.778717,0.778616,0.152716,0.15283,0.160681,0.160606,0.155743,0.155723,0.003271,0.003214,0,0,0,0,3431,2932,7.702361,7.702361,8692.114258,564.25,83.480125,0.070966,0.081195,0,0,0,0,0,0,0,0.862724,1,1
UDP,1746922409,207.154.234.51,49790,216.238.92.208,5060,0.910113,12,6,8523,3192,374,531,1093,533,710.25,532,358.33913,1.095445,0.910113,0.751718,0.000155,0.141311,0.158178,0.153557,0.082738,0.150344,0.079057,0.005168,0,0,0,0,8115,2988,13.185175,6.592587,12872.02637,650.833333,300.937225,0.053639,0.074535,0,0,0,0,0,0,0,0.374516,1,1
UDP,1746922414,51.159.93.41,51080,216.238.92.208,5060,0.777628,6,6,3602,3116,386,517,644,521,600.333313,519.333313,105.004127,1.505545,0.776894,0.777395,0.152867,0.152874,0.158652,0.158686,0.155379,0.155479,0.002366,0.002278,0,0,0,0,3398,2912,7.715772,7.715772,8639.092773,559.833333,82.475151,0.070804,0.080988,0,0,0,0,0,0,0,0.865075,1,1
UDP,1746922435,51.159.93.41,52623,216.238.92.208,5060,0.146588,2,2,1037,1046,389,522,648,524,518.5,523,183.140656,1.414214,0.146329,0.146327,0.146329,0.146327,0.146329,0.146327,0.146329,0.146327,0,0,0,0,0,0,969,978,13.643674,13.643674,14209.88574,520.75,105.77137,0.04895,0.084333,0,0,0,0,0,0,0,1.008679,1,1
UDP,1746922455,51.159.93.41,53530,216.238.92.208,5060,0.779386,6,6,3620,3134,389,521,647,523,603.333313,522.333313,105.002223,1.032796,0.778986,0.779131,0.154421,0.154435,0.157103,0.157312,0.155797,0.155826,0.001157,0.0013,0,0,0,0,3416,2930,7.698367,7.698367,8665.795898,562.833333,82.470741,0.070977,0.081212,0,0,0,0,0,0,0,0.865746,1,1
UDP,1746922477,51.159.93.41,55641,216.238.92.208,5060,0.778282,6,6,3635,3134,390,522,650,524,605.833313,522.333313,105.738199,0.816497,0.777661,0.777776,0.148603,0.148754,0.163388,0.163483,0.155532,0.155555,0.005322,0.005306,0,0,0,0,3431,2930,7.709289,7.709289,8697.362305,564.083333,83.56974,0.07104,0.080965,0,0,0,0,0,0,0,0.862173,1,1
UDP,1746922492,217.160.139.134,58554,216.238.92.208,5060,41.128266,3,14,2204,7886,387,365,1046,834,734.666687,563.285706,330.998991,93.415884,0.16627,41.1278,0.000164,0.001631,0.166106,9.45969,0.083135,3.163677,0.117339,2.527346,0,0,0,0,2102,7410,0.072943,0.340398,245.330063,593.529412,159.124603,2.570546,2.595399,0,0,0,0,0,0,0,3.57804,1,1
UDP,1746922495,207.154.234.51,53540,216.238.92.208,5060,0.971116,12,6,8549,3204,376,533,1095,535,712.416687,534,358.602961,1.095445,0.971116,0.821395,0.000138,0.137686,0.230027,0.23017,0.088283,0.164279,0.087864,0.038206,0,0,0,0,8141,3000,12.356916,6.178458,12102.57031,652.944444,301.163727,0.057288,0.081832,0,0,0,0,0,0,0,0.374781,1,1
UDP,1746922498,51.159.93.41,57743,216.238.92.208,5060,0.613487,5,5,2962,2603,387,519,644,521,592.400024,520.599976,114.822909,0.894427,0.612971,0.613072,0.145427,0.145326,0.156903,0.156968,0.153243,0.153268,0.005299,0.005378,0,0,0,0,2792,2433,8.150132,8.150132,9071.09668,556.5,85.393532,0.068334,0.080617,0,0,0,0,0,0,0,0.878798,1,1
UDP,1746922519,51.159.93.41,58957,216.238.92.208,5060,0.780192,6,6,3613,3126,387,520,646,522,602.166687,521,105.414262,1.095445,0.779705,0.779738,0.155355,0.155459,0.156393,0.156331,0.155941,0.155948,0.000456,0.000388,0,0,0,0,3409,2922,7.690413,7.690413,8637.616211,561.583333,82.754242,0.071144,0.081187,0,0,0,0,0,0,0,0.865209,1,1
