proto,ts,srcIP,srcPrt,dstIP,dstPrt,flowduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fipt,total_bipt,min_fipt,min_bipt,max_fipt,max_bipt,mean_fipt,mean_bipt,std_fipt,std_bipt,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowBytesPerSecond,mean_flowpktl,std_flowpktl,mean_flowipt,std_flowipt,flow_fin,flow_syn,flow_rst,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,label,Ataque
UDP,1746390945,5.39.20.184,60733,216.238.92.208,5060,0.983772,6,6,3627,3128,389,519,648,523,604.5,521.333313,105.574145,1.505545,0.983305,0.983393,0.147466,0.147494,0.367795,0.367941,0.196661,0.196679,0.095739,0.095809,0,0,0,0,3423,2924,6.098974,6.098974,6866.428223,562.916667,83.388969,0.089624,0.119032,0,0,0,0,0,0,0,0.862421,1,1
UDP,1746390969,5.39.20.184,52503,216.238.92.208,5060,0.791693,6,6,3618,3120,387,519,647,521,603,520,105.818713,1.095445,0.791092,0.791304,0.154929,0.155018,0.166603,0.166714,0.158218,0.158261,0.004862,0.004881,0,0,0,0,3414,2916,7.578696,7.578696,8510.875,561.5,83.481628,0.072162,0.08245,0,0,0,0,0,0,0,0.862355,1,1
UDP,1746390993,5.39.20.184,49627,216.238.92.208,5060,0.780349,6,6,3637,3142,390,522,650,524,606.166687,523.666687,105.900739,0.816497,0.77999,0.779952,0.154957,0.155048,0.156556,0.156617,0.155998,0.15599,0.000629,0.000594,0,0,0,0,3433,2938,7.688867,7.688867,8687.138672,564.916667,83.392242,0.071112,0.081273,0,0,0,0,0,0,0,0.863899,1,1
UDP,1746391017,5.39.20.184,62969,216.238.92.208,5060,0.780263,6,6,3643,3148,391,523,651,525,607.166687,524.666687,105.902627,0.816497,0.779877,0.779853,0.147034,0.14705,0.164889,0.164836,0.155975,0.155971,0.006494,0.006458,0,0,0,0,3439,2944,7.689713,7.689713,8703.473633,565.916667,83.393326,0.0711,0.081366,0,0,0,0,0,0,0,0.864123,1,1
UDP,1746391042,5.39.20.184,60315,216.238.92.208,5060,0.827127,6,6,3636,3138,390,522,650,524,606,523,105.820603,1.095445,0.82645,0.826697,0.154072,0.154225,0.182115,0.181981,0.16529,0.165339,0.013301,0.013259,0,0,0,0,3432,2934,7.254025,7.254025,8189.794434,564.5,83.482712,0.075412,0.086462,0,0,0,0,0,0,0,0.863036,1,1
UDP,1746391065,5.39.20.184,56877,216.238.92.208,5060,0.79915,6,6,3636,3140,391,522,650,524,606,523.333313,105.329958,1.032796,0.798755,0.798729,0.154741,0.154742,0.175965,0.175859,0.159751,0.159746,0.009087,0.009034,0,0,0,0,3432,2936,7.507977,7.507977,8479.008789,564.666667,83.109276,0.072852,0.083398,0,0,0,0,0,0,0,0.863586,1,1
UDP,1746391089,5.39.20.184,54150,216.238.92.208,5060,0.778995,6,6,3633,3136,390,521,649,523,605.5,522.666687,105.574145,0.816497,0.778639,0.778518,0.154116,0.154318,0.156842,0.156942,0.155728,0.155704,0.001356,0.001277,0,0,0,0,3429,2932,7.702234,7.702234,8689.40332,564.083333,83.294067,0.071045,0.081082,0,0,0,0,0,0,0,0.863198,1,1
UDP,1746391114,5.39.20.184,51524,216.238.92.208,5060,0.778265,6,6,3629,3130,389,521,649,523,604.833313,521.666687,105.738199,1.032796,0.778021,0.777931,0.153222,0.153125,0.157126,0.157147,0.155604,0.155586,0.001465,0.001512,0,0,0,0,3425,2926,7.709456,7.709456,8684.702148,563.25,83.480125,0.070865,0.081137,0,0,0,0,0,0,0,0.862497,1,1
UDP,1746391138,5.39.20.184,64833,216.238.92.208,5060,0.770003,6,6,3625,3130,388,520,648,522,604.166687,521.666687,105.900739,0.816497,0.769521,0.769448,0.146782,0.146625,0.157301,0.157354,0.153904,0.15389,0.004101,0.004182,0,0,0,0,3421,2926,7.792177,7.792177,8772.692383,562.916667,83.392242,0.070218,0.080165,0,0,0,0,0,0,0,0.863448,1,1
UDP,1746391162,5.39.20.184,61683,216.238.92.208,5060,0.780705,6,6,3627,3130,389,521,649,523,604.5,521.666687,105.577933,1.032796,0.780384,0.780265,0.15534,0.15528,0.157127,0.157011,0.156077,0.156053,0.000743,0.000711,0,0,0,0,3423,2926,7.685361,7.685361,8654.998047,563.083333,83.29734,0.071177,0.081287,0,0,0,0,0,0,0,0.862972,1,1
UDP,1746391185,5.39.20.184,58293,216.238.92.208,5060,0.781897,6,6,3634,3134,390,520,650,524,605.666687,522.333313,105.657309,1.505545,0.78135,0.78135,0.155097,0.155243,0.157548,0.157497,0.15627,0.15627,0.000925,0.000849,0,0,0,0,3430,2930,7.673645,7.673645,8655.871094,564,83.48217,0.071311,0.081345,0,0,0,0,0,0,0,0.862411,1,1
UDP,1746391209,5.39.20.184,55087,216.238.92.208,5060,0.776048,6,6,3625,3124,388,518,648,522,604.166687,520.666687,105.902627,1.632993,0.775499,0.775663,0.144467,0.144511,0.170099,0.170049,0.1551,0.155133,0.009506,0.009459,0,0,0,0,3421,2920,7.731479,7.731479,8696.625,562.416667,83.669762,0.070764,0.080969,0,0,0,0,0,0,0,0.861793,1,1
UDP,1746391234,5.39.20.184,52553,216.238.92.208,5060,0.781715,6,6,3634,3138,390,522,649,524,605.666687,523,105.655416,1.095445,0.781231,0.781269,0.1469,0.146884,0.165516,0.16559,0.156246,0.156254,0.006608,0.006638,0,0,0,0,3430,2934,7.67543,7.67543,8663.001953,564.333333,83.297203,0.071281,0.081456,0,0,0,0,0,0,0,0.863511,1,1
UDP,1746391258,5.39.20.184,49166,216.238.92.208,5060,0.781056,6,6,3633,3138,391,522,649,524,605.5,523,105.086155,1.095445,0.780678,0.780472,0.155232,0.154971,0.156852,0.15672,0.156136,0.156094,0.000583,0.000675,0,0,0,0,3429,2934,7.681906,7.681906,8669.03125,564.25,82.923981,0.071232,0.08129,0,0,0,0,0,0,0,0.863749,1,1
UDP,1746391281,5.39.20.184,62480,216.238.92.208,5060,0.779364,6,6,3619,3122,388,519,647,521,603.166687,520.333313,105.412365,1.032796,0.778776,0.778919,0.15526,0.155232,0.156189,0.156161,0.155755,0.155784,0.000346,0.00035,0,0,0,0,3415,2918,7.698586,7.698586,8649.361328,561.75,83.201973,0.071041,0.081108,0,0,0,0,0,0,0,0.862669,1,1
UDP,1746391306,5.39.20.184,59817,216.238.92.208,5060,0.780864,6,6,3637,3140,391,522,650,524,606.166687,523.333313,105.414262,1.032796,0.779906,0.78038,0.154069,0.154128,0.159174,0.159291,0.155981,0.156076,0.001978,0.002044,0,0,0,0,3433,2936,7.683796,7.683796,8678.847656,564.75,83.203064,0.071288,0.081097,0,0,0,0,0,0,0,0.863349,1,1
UDP,1746391331,5.39.20.184,57112,216.238.92.208,5060,0.834461,6,6,3637,3142,391,522,650,524,606.166687,523.666687,105.412365,0.816497,0.834051,0.834063,0.154068,0.154076,0.210202,0.210215,0.16681,0.166813,0.024286,0.024291,0,0,0,0,3433,2938,7.19027,7.19027,8123.807129,564.916667,83.110504,0.076036,0.088256,0,0,0,0,0,0,0,0.863899,1,1
UDP,1746391355,5.39.20.184,54210,216.238.92.208,5060,0.780196,6,6,3611,3114,387,518,645,520,601.833313,519,105.247169,1.095445,0.779763,0.779796,0.154605,0.154606,0.158714,0.158694,0.155953,0.155959,0.001602,0.00159,0,0,0,0,3407,2910,7.690376,7.690376,8619.629883,560.416667,83.107224,0.071091,0.081255,0,0,0,0,0,0,0,0.862365,1,1
UDP,1746391379,5.39.20.184,51190,216.238.92.208,5060,0.780912,6,6,3632,3136,390,522,650,524,605.333313,522.666687,105.498185,1.032796,0.780219,0.780392,0.154802,0.154819,0.157632,0.15753,0.156044,0.156078,0.001163,0.001069,0,0,0,0,3428,2932,7.683322,7.683322,8666.788086,564,83.206207,0.071222,0.081214,0,0,0,0,0,0,0,0.863436,1,1
UDP,1746391397,91.121.63.97,53047,216.238.92.208,5060,0.000402,1,1,667,543,667,543,667,543,667,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,509,2487.724854,2487.724854,3010147,605,87.681244,0.000402,0,0,0,0,0,0,0,0,0.814093,1,1
UDP,1746391402,5.39.45.198,62510,216.238.92.208,5060,0.000371,1,1,766,528,766,528,766,528,766,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,494,2695.568115,2695.568115,3488065.25,647,168.291412,0.000371,0,0,0,0,0,0,0,0,0.689295,1,1
UDP,1746391421,5.39.20.184,57209,216.238.92.208,5060,0.778658,6,6,3629,3132,390,521,649,523,604.833313,522,105.249069,1.095445,0.778232,0.778214,0.14349,0.143335,0.169104,0.16914,0.155646,0.155643,0.009158,0.00922,0,0,0,0,3425,2928,7.705566,7.705566,8682.888672,563.416667,83.108322,0.070985,0.081264,0,0,0,0,0,0,0,0.863048,1,1
UDP,1746391432,5.196.203.196,62398,216.238.92.208,5060,0.000421,1,1,653,539,653,539,653,539,653,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,505,2375.030518,2375.030518,2831036.5,596,80.610176,0.000421,0,0,0,0,0,0,0,0,0.825421,1,1
UDP,1746391447,5.39.20.184,54222,216.238.92.208,5060,0.780058,6,6,3639,3144,391,523,650,525,606.5,524,105.576039,1.095445,0.77953,0.779678,0.154474,0.154502,0.156346,0.156392,0.155906,0.155936,0.000804,0.000805,0,0,0,0,3435,2940,7.691737,7.691737,8695.507812,565.25,83.206345,0.071128,0.08117,0,0,0,0,0,0,0,0.863974,1,1
UDP,1746391471,5.39.20.184,51255,216.238.92.208,5060,0.780189,6,6,3627,3130,389,519,649,523,604.5,521.666687,105.577933,1.632993,0.77972,0.779757,0.154714,0.154617,0.156471,0.156542,0.155944,0.155951,0.000706,0.000767,0,0,0,0,3423,2926,7.690444,7.690444,8660.72168,563.083333,83.301704,0.071094,0.081239,0,0,0,0,0,0,0,0.862972,1,1
UDP,1746391485,51.210.179.31,38156,216.238.92.208,5060,0,1,0,95,0,95,0,95,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1,1
UDP,1746391497,5.39.20.184,63253,216.238.92.208,5060,0.812286,6,6,3619,3122,388,519,647,521,603.166687,520.333313,105.414262,1.032796,0.811952,0.811805,0.155465,0.155454,0.171638,0.171617,0.16239,0.162361,0.008162,0.00833,0,0,0,0,3415,2918,7.386562,7.386562,8298.801758,561.75,83.203064,0.074096,0.084693,0,0,0,0,0,0,0,0.862669,1,1
UDP,1746391521,5.39.20.184,60381,216.238.92.208,5060,0.782564,6,6,3622,3126,389,520,648,522,603.666687,521,105.167801,1.095445,0.782161,0.782184,0.155988,0.155953,0.157309,0.157219,0.156432,0.156437,0.000527,0.000495,0,0,0,0,3418,2922,7.667105,7.667105,8622.9375,562.333333,83.016243,0.071324,0.081485,0,0,0,0,0,0,0,0.863059,1,1
UDP,1746391545,5.39.20.184,57890,216.238.92.208,5060,0.908719,6,6,3605,3116,386,519,645,521,600.833313,519.333313,105.249069,0.816497,0.908149,0.908284,0.142381,0.142361,0.297281,0.297343,0.18163,0.181657,0.06493,0.06495,0,0,0,0,3401,2912,6.602701,6.602701,7396.125,560.083333,82.746552,0.082778,0.103168,0,0,0,0,0,0,0,0.864355,1,1
UDP,1746391569,5.39.20.184,54721,216.238.92.208,5060,0.778053,6,6,3624,3126,389,520,648,522,604,521,105.329958,1.095445,0.777615,0.777583,0.152689,0.152834,0.156578,0.15668,0.155523,0.155517,0.001611,0.001548,0,0,0,0,3420,2922,7.711556,7.711556,8675.500977,562.5,83.200195,0.070942,0.080987,0,0,0,0,0,0,0,0.862583,1,1
UDP,1746391593,5.39.20.184,51715,216.238.92.208,5060,0.779059,6,6,3619,3124,388,519,647,521,603.166687,520.666687,105.412365,0.816497,0.778541,0.778711,0.153152,0.153136,0.157274,0.157452,0.155708,0.155742,0.001664,0.001738,0,0,0,0,3415,2920,7.701597,7.701597,8655.311523,561.916667,83.110504,0.070995,0.081114,0,0,0,0,0,0,0,0.863222,1,1
UDP,1746391616,5.39.20.184,64803,216.238.92.208,5060,0.78678,6,6,3622,3126,388,520,647,522,603.666687,521,105.655416,1.095445,0.786208,0.7863,0.154171,0.154253,0.163105,0.163169,0.157242,0.15726,0.003408,0.003425,0,0,0,0,3418,2922,7.626021,7.626021,8576.731445,562.333333,83.297203,0.071747,0.081884,0,0,0,0,0,0,0,0.863059,1,1
UDP,1746391623,107.173.182.23,5063,216.238.92.208,5060,0.000407,1,1,447,561,447,561,447,561,447,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,527,2457.120117,2457.120117,2476777,504,80.610176,0.000407,0,0,0,0,0,0,0,0,1.255034,1,1
UDP,1746391640,5.39.20.184,61759,216.238.92.208,5060,0.780161,6,6,3634,3134,390,518,650,524,605.666687,522.333313,105.661095,2.33809,0.779263,0.7797,0.15332,0.153477,0.157194,0.157359,0.155853,0.15594,0.001583,0.001505,0,0,0,0,3430,2930,7.690721,7.690721,8675.133789,564,83.493057,0.071164,0.081089,0,0,0,0,0,0,0,0.862411,1,1
UDP,1746391665,5.39.20.184,58849,216.238.92.208,5060,0.777818,6,6,3630,3134,390,521,649,523,605,522.333313,105.333755,1.032796,0.777472,0.777344,0.152295,0.15227,0.158143,0.158121,0.155494,0.155469,0.002421,0.002451,0,0,0,0,3426,2930,7.713887,7.713887,8696.12207,563.666667,83.111465,0.070928,0.080981,0,0,0,0,0,0,0,0.863361,1,1
UDP,1746391689,5.39.20.184,55571,216.238.92.208,5060,0.776288,6,6,3625,3128,388,520,648,522,604.166687,521.333313,105.902627,1.032796,0.775679,0.775877,0.148826,0.148756,0.163395,0.163761,0.155136,0.155175,0.006477,0.006661,0,0,0,0,3421,2924,7.72909,7.72909,8699.09082,562.75,83.484482,0.070787,0.080862,0,0,0,0,0,0,0,0.862897,1,1
UDP,1746391712,5.39.20.184,52328,216.238.92.208,5060,0.780616,6,6,3598,3110,385,516,643,520,599.666687,518.333313,105.167801,1.505545,0.780342,0.78013,0.15403,0.153939,0.157487,0.157473,0.156068,0.156026,0.001285,0.001314,0,0,0,0,3394,2906,7.686237,7.686237,8593.212891,559,82.65921,0.071126,0.08133,0,0,0,0,0,0,0,0.864369,1,1
UDP,1746391736,5.39.20.184,49574,216.238.92.208,5060,0.780662,6,6,3631,3134,390,521,649,523,605.166687,522.333313,105.412365,1.032796,0.780335,0.780225,0.155065,0.155191,0.15718,0.15698,0.156067,0.156045,0.000784,0.000716,0,0,0,0,3427,2930,7.685784,7.685784,8665.72168,563.75,83.201973,0.071113,0.081339,0,0,0,0,0,0,0,0.863123,1,1
UDP,1746391760,5.39.20.184,63042,216.238.92.208,5060,0.783089,6,6,3632,3134,389,521,649,523,605.333313,522.333313,105.982388,1.032796,0.782723,0.782683,0.155429,0.155399,0.159618,0.159551,0.156545,0.156537,0.001765,0.00173,0,0,0,0,3428,2930,7.661965,7.661965,8640.142578,563.833333,83.575584,0.071395,0.081532,0,0,0,0,0,0,0,0.862885,1,1
UDP,1746391785,5.39.20.184,60216,216.238.92.208,5060,0.778353,6,6,3639,3140,391,522,650,524,606.5,523.333313,105.574145,1.032796,0.777678,0.777959,0.146295,0.146595,0.1659,0.165861,0.155536,0.155592,0.007126,0.007017,0,0,0,0,3435,2936,7.708585,7.708585,8709.416016,564.916667,83.385696,0.071012,0.081051,0,0,0,0,0,0,0,0.862874,1,1
UDP,1746391809,5.39.20.184,56951,216.238.92.208,5060,0.783216,6,6,3633,3134,390,521,649,523,605.5,522.333313,105.574145,1.032796,0.78284,0.7828,0.155076,0.154934,0.158015,0.158074,0.156568,0.15656,0.001089,0.001188,0,0,0,0,3429,2930,7.660722,7.660722,8640.017578,563.916667,83.385696,0.071378,0.081566,0,0,0,0,0,0,0,0.862648,1,1
UDP,1746391832,5.39.20.184,53770,216.238.92.208,5060,0.780665,6,6,3637,3142,390,522,650,524,606.166687,523.666687,105.900739,0.816497,0.780388,0.77948,0.154824,0.154668,0.157214,0.157343,0.156078,0.155896,0.000938,0.00118,0,0,0,0,3433,2938,7.685756,7.685756,8683.623047,564.916667,83.392242,0.071199,0.081267,0,0,0,0,0,0,0,0.863899,1,1
UDP,1746391857,5.39.20.184,50865,216.238.92.208,5060,0.784666,6,6,3626,3126,388,520,648,522,604.333313,521,105.982388,1.095445,0.784273,0.784267,0.147087,0.147064,0.165159,0.165168,0.156855,0.156853,0.006518,0.00654,0,0,0,0,3422,2922,7.646565,7.646565,8604.93457,562.666667,83.666367,0.071498,0.081826,0,0,0,0,0,0,0,0.862107,1,1
UDP,1746391880,5.39.20.184,63914,216.238.92.208,5060,0.79548,6,6,3631,3132,390,521,649,523,605.166687,522,105.410468,1.095445,0.794778,0.795068,0.153246,0.153461,0.173676,0.173773,0.158956,0.159014,0.00852,0.008551,0,0,0,0,3427,2928,7.542616,7.542616,8501.785156,563.583333,83.291878,0.072548,0.082904,0,0,0,0,0,0,0,0.862572,1,1
UDP,1746391904,5.39.20.184,64696,216.238.92.208,5060,0.796583,6,6,3589,3106,384,516,642,518,598.166687,517.666687,104.921718,0.816497,0.796095,0.796096,0.154488,0.154485,0.172229,0.172253,0.159219,0.159219,0.007343,0.007356,0,0,0,0,3385,2902,7.532172,7.532172,8404.649414,557.916667,82.28936,0.072635,0.083028,0,0,0,0,0,0,0,0.865422,1,1
UDP,1746391928,5.39.20.184,61581,216.238.92.208,5060,0.782331,6,6,3633,3134,389,520,650,524,605.5,522.333313,106.065546,1.505545,0.781814,0.781851,0.155163,0.155169,0.157324,0.157259,0.156363,0.15637,0.00093,0.000918,0,0,0,0,3429,2930,7.669388,7.669388,8649.791992,563.916667,83.671936,0.071333,0.081412,0,0,0,0,0,0,0,0.862648,1,1
UDP,1746391952,5.39.20.184,58539,216.238.92.208,5060,0.778693,6,6,3637,3138,390,522,650,524,606.166687,523,105.900739,1.095445,0.778287,0.778275,0.151889,0.151883,0.157636,0.157572,0.155657,0.155655,0.002304,0.002311,0,0,0,0,3433,2934,7.705219,7.705219,8700.476562,564.583333,83.574089,0.070986,0.08108,0,0,0,0,0,0,0,0.862799,1,1
UDP,1746391976,5.39.20.184,55820,216.238.92.208,5060,0.778917,6,6,3625,3132,390,521,649,523,604.166687,522,104.929343,1.095445,0.778321,0.778384,0.152919,0.152756,0.159128,0.159287,0.155664,0.155677,0.002581,0.002661,0,0,0,0,3421,2928,7.703002,7.703002,8674.864258,563.083333,82.743256,0.071026,0.081051,0,0,0,0,0,0,0,0.864,1,1
UDP,1746392000,5.39.20.184,52394,216.238.92.208,5060,0.781609,6,6,3631,3132,389,521,649,523,605.166687,522,105.900739,1.095445,0.781266,0.781227,0.155266,0.155217,0.157803,0.157838,0.156253,0.156245,0.001189,0.001184,0,0,0,0,3427,2928,7.676474,7.676474,8652.666016,563.583333,83.574089,0.071258,0.08138,0,0,0,0,0,0,0,0.862572,1,1
UDP,1746392023,5.39.20.184,65394,216.238.92.208,5060,0.779023,6,6,3629,3134,389,521,649,523,604.833313,522.333313,105.738199,1.032796,0.778631,0.778525,0.154955,0.154929,0.157065,0.157007,0.155726,0.155705,0.00091,0.000848,0,0,0,0,3425,2930,7.701955,7.701955,8681.387695,563.583333,83.299522,0.071029,0.081094,0,0,0,0,0,0,0,0.863599,1,1
UDP,1746392048,5.39.20.184,62744,216.238.92.208,5060,0.784259,6,6,3619,3124,388,519,647,521,603.166687,520.666687,105.412365,0.816497,0.783607,0.783779,0.155819,0.155731,0.159204,0.159517,0.156721,0.156756,0.001428,0.001599,0,0,0,0,3415,2920,7.650533,7.650533,8597.923828,561.916667,83.110504,0.071518,0.081581,0,0,0,0,0,0,0,0.863222,1,1
UDP,1746392071,5.39.20.184,59349,216.238.92.208,5060,0.889339,6,6,3630,3130,389,521,649,523,605,521.666687,105.820603,1.032796,0.888654,0.888904,0.155639,0.155975,0.264091,0.264059,0.177731,0.177781,0.048278,0.048231,0,0,0,0,3426,2926,6.746584,6.746584,7601.151367,563.333333,83.572868,0.081066,0.097456,0,0,0,0,0,0,0,0.862259,1,1
UDP,1746392096,5.39.20.184,56569,216.238.92.208,5060,0.769541,6,6,3614,3118,387,518,646,520,602.333313,519.666687,105.494393,0.816497,0.769141,0.769117,0.145284,0.145269,0.156554,0.156555,0.153828,0.153823,0.004802,0.004809,0,0,0,0,3410,2914,7.796858,7.796858,8748.074219,561,83.202927,0.070149,0.080175,0,0,0,0,0,0,0,0.862756,1,1
UDP,1746392119,5.39.20.184,53437,216.238.92.208,5060,0.78063,6,6,3636,3138,391,522,650,524,606,523,105.331857,1.095445,0.780222,0.78016,0.154658,0.154741,0.157229,0.15725,0.156044,0.156032,0.001123,0.001063,0,0,0,0,3432,2934,7.686099,7.686099,8677.605469,564.5,83.201286,0.071208,0.081228,0,0,0,0,0,0,0,0.863036,1,1
UDP,1746392143,5.39.20.184,50162,216.238.92.208,5060,0.778806,6,6,3605,3120,387,519,645,521,600.833313,520,104.759568,1.095445,0.778292,0.778286,0.150687,0.150687,0.161464,0.161516,0.155658,0.155657,0.003993,0.004026,0,0,0,0,3401,2916,7.704101,7.704101,8635.013672,560.416667,82.286041,0.071017,0.081078,0,0,0,0,0,0,0,0.865465,1,1
UDP,1746392168,5.39.20.184,63946,216.238.92.208,5060,0.90615,6,6,3628,3130,390,519,649,523,604.666687,521.666687,105.169703,1.632993,0.905526,0.905629,0.155911,0.155917,0.280705,0.2807,0.181105,0.181126,0.055679,0.055664,0,0,0,0,3424,2926,6.621419,6.621419,7457.925781,563.166667,83.112007,0.082587,0.100683,0,0,0,0,0,0,0,0.862734,1,1
UDP,1746392192,5.39.20.184,60790,216.238.92.208,5060,0.777651,6,6,3633,3138,390,522,649,524,605.5,523,105.574145,1.095445,0.77737,0.77716,0.152264,0.152166,0.1567,0.156786,0.155474,0.155432,0.00182,0.001856,0,0,0,0,3429,2934,7.715543,7.715543,8706.990234,564.25,83.205254,0.070873,0.081007,0,0,0,0,0,0,0,0.863749,1,1
UDP,1746392216,5.39.20.184,58004,216.238.92.208,5060,0.783005,6,6,3623,3126,389,520,647,522,603.833313,521,105.247169,1.095445,0.782458,0.782591,0.143286,0.143503,0.167708,0.167494,0.156492,0.156518,0.008735,0.008581,0,0,0,0,3419,2922,7.662786,7.662786,8619.357422,562.416667,83.107224,0.071406,0.08165,0,0,0,0,0,0,0,0.862821,1,1
UDP,1746392240,5.39.20.184,55193,216.238.92.208,5060,0.765053,6,6,3621,3124,389,520,648,522,603.5,520.666687,105.086155,1.032796,0.76451,0.764643,0.142155,0.142034,0.157475,0.157626,0.152902,0.152929,0.006153,0.00624,0,0,0,0,3417,2920,7.842594,7.842594,8816.381836,562.083333,83.014191,0.069731,0.079725,0,0,0,0,0,0,0,0.862745,1,1
UDP,1746392263,5.39.20.184,51837,216.238.92.208,5060,0.781086,6,6,3615,3118,387,519,647,521,602.5,519.666687,105.576039,1.032796,0.780585,0.780422,0.155711,0.155775,0.156779,0.156614,0.156117,0.156084,0.000428,0.000345,0,0,0,0,3411,2914,7.681613,7.681613,8620.049805,561.083333,83.296249,0.071283,0.081223,0,0,0,0,0,0,0,0.862517,1,1
UDP,1746392288,5.39.20.184,65346,216.238.92.208,5060,0.790269,6,6,3631,3132,389,521,649,523,605.166687,522,105.900739,1.095445,0.789967,0.789701,0.155257,0.155085,0.165801,0.165761,0.157993,0.15794,0.004432,0.004449,0,0,0,0,3427,2928,7.59235,7.59235,8557.84375,563.583333,83.574089,0.072039,0.082343,0,0,0,0,0,0,0,0.862572,1,1
UDP,1746392312,5.39.20.184,62048,216.238.92.208,5060,0.779633,6,6,3641,3144,391,523,651,525,606.833313,524,105.738199,1.095445,0.779134,0.779227,0.154365,0.154299,0.157541,0.157472,0.155827,0.155845,0.001196,0.00116,0,0,0,0,3437,2940,7.695928,7.695928,8702.8125,565.416667,83.39006,0.071104,0.08112,0,0,0,0,0,0,0,0.863499,1,1
UDP,1746392335,5.39.20.184,58641,216.238.92.208,5060,0.778993,6,6,3641,3142,391,521,651,525,606.833313,523.666687,105.740091,1.632993,0.778535,0.778596,0.153756,0.153967,0.157262,0.15708,0.155707,0.155719,0.001302,0.001175,0,0,0,0,3437,2938,7.702252,7.702252,8707.396484,565.25,83.485573,0.071031,0.081075,0,0,0,0,0,0,0,0.86295,1,1
UDP,1746392358,5.39.20.184,55187,216.238.92.208,5060,0.780499,6,6,3627,3132,389,521,649,523,604.5,522,105.576039,1.095445,0.780141,0.780014,0.155464,0.155498,0.156234,0.156276,0.156028,0.156003,0.000325,0.000315,0,0,0,0,3423,2928,7.68739,7.68739,8659.844727,563.25,83.206345,0.071168,0.081248,0,0,0,0,0,0,0,0.863524,1,1
UDP,1746392382,5.39.20.184,52229,216.238.92.208,5060,0.779516,6,6,3631,3136,390,521,649,523,605.166687,522.666687,105.412365,0.816497,0.779224,0.779121,0.153669,0.153587,0.15681,0.156784,0.155845,0.155824,0.001287,0.001303,0,0,0,0,3427,2932,7.697084,7.697084,8681.02832,563.916667,83.110504,0.071031,0.081207,0,0,0,0,0,0,0,0.863674,1,1
UDP,1746392407,5.39.20.184,49552,216.238.92.208,5060,0.779833,6,6,3625,3124,389,520,648,522,604.166687,520.666687,105.410468,1.032796,0.779355,0.779434,0.154424,0.154355,0.157537,0.157718,0.155871,0.155887,0.001422,0.001463,0,0,0,0,3421,2920,7.693954,7.693954,8654.416016,562.416667,83.382431,0.071062,0.081203,0,0,0,0,0,0,0,0.861793,1,1
UDP,1746392430,5.39.20.184,62704,216.238.92.208,5060,0.919394,6,6,3637,3142,391,522,650,524,606.166687,523.666687,105.412365,0.816497,0.918917,0.918973,0.152904,0.15297,0.281325,0.281165,0.183783,0.183795,0.05474,0.054643,0,0,0,0,3433,2938,6.526038,6.526038,7373.334961,564.916667,83.110504,0.083783,0.10181,0,0,0,0,0,0,0,0.863899,1,1
UDP,1746392454,5.39.20.184,59482,216.238.92.208,5060,0.77831,6,6,3638,3140,390,522,650,524,606.333313,523.333313,105.984275,1.032796,0.777825,0.777888,0.152813,0.152963,0.156365,0.156448,0.155565,0.155578,0.001541,0.001468,0,0,0,0,3434,2936,7.709013,7.709013,8708.614258,564.833333,83.576675,0.070983,0.080987,0,0,0,0,0,0,0,0.863112,1,1
UDP,1746392479,5.39.20.184,57008,216.238.92.208,5060,0.780475,6,6,3630,3132,389,521,649,523,605,522,105.820603,1.095445,0.779661,0.779875,0.155197,0.155083,0.156399,0.156595,0.155932,0.155975,0.000502,0.000646,0,0,0,0,3426,2928,7.687627,7.687627,8663.956055,563.5,83.482712,0.071218,0.081108,0,0,0,0,0,0,0,0.86281,1,1
UDP,1746392503,5.39.20.184,53743,216.238.92.208,5060,0.779936,6,6,3630,3134,390,521,649,523,605,522.333313,105.331857,1.032796,0.779578,0.7795,0.153491,0.15357,0.15928,0.159257,0.155916,0.1559,0.002402,0.002369,0,0,0,0,3426,2930,7.692941,7.692941,8672.507812,563.666667,83.110374,0.0711,0.081219,0,0,0,0,0,0,0,0.863361,1,1
UDP,1746392528,5.39.20.184,51018,216.238.92.208,5060,0.967789,6,6,3636,3140,391,522,650,524,606,523.333313,105.329958,1.032796,0.967337,0.967272,0.152912,0.153032,0.346516,0.346421,0.193467,0.193454,0.085579,0.085532,0,0,0,0,3432,2936,6.199699,6.199699,7001.526855,564.666667,83.109276,0.088187,0.11441,0,0,0,0,0,0,0,0.863586,1,1
